FSCSKEY,district_geoid,weight
NY0160,3619800,1.2925806692376309e-15
NY0160,3606420,0.020824262320297212
NY0160,3608460,0.00038242800520830024
NY0160,3620670,0.01794343043031841
NY0160,3628980,0.07598573402941554
NY0160,3613020,0.08977432154989835
NY0160,3622140,6.0973687103685244e-15
NY0160,3627750,0.03542636815125062
NY0160,3627570,0.0033783083751562017
NY0160,3614640,0.0031881636553307015
NY0160,3616710,0.12910264287541337
NY0160,3620790,0.12413672423652716
AR0008,0500001,0.1049968466688357
AR0008,0500015,2.4950521436987392e-14
AR0008,0505500,1.298193799059957e-14
AR0008,0500026,0.6512335630617796
AR0008,0500028,2.959265239309424e-14
AR0008,0500067,6.90724031965856e-15
AR0008,0503960,2.7101011576668644e-15
AR0008,0505850,7.267352861517701e-15
AR0008,0511850,5.751047190718904e-15
AR0008,0514140,0.116880222095263
AR0008,0514400,1.981351096258285e-15
AR0008,0513930,0.1268893681740295
OH0244,3904520,1.2105285810429726e-09
OH0244,3904865,0.9633525167441978
OH0244,3904890,0.036292467566027005
OH0244,3905049,0.00035494057294540004
OH0244,3905048,9.558969463191119e-16
OH0244,5400750,1.1805470435783446e-14
OH0244,5401440,1.1344638110338639e-14
OH0244,5401560,7.390627723259938e-08
KS0307,0804680,8.572206025326784e-15
KS0307,0807110,2.2242876510680105e-14
KS0307,2007560,1.7471898358723908e-15
KS0307,2011190,2.2566226182915664e-14
KS0307,2007860,0.9999999999998859
KS0307,2005790,1.85791332476352e-14
KS0307,2012420,6.187170163063424e-15
KS0307,2012150,3.423153482836233e-14
KY0062,2100690,7.598763000053826e-15
KY0062,2102940,6.235298314663538e-15
KY0062,2103270,0.9999999999999567
KY0062,2104890,2.3420662976397042e-15
KY0062,2105970,2.7096859873860204e-14
TX0744,4817850,0.15904818443519037
TX0744,4824990,0.04448404087102384
TX0744,4836450,0.0033156349621811035
TX0744,4840950,0.08662845809111729
TX0744,4839480,0.018129458973956316
TX0744,4819350,0.0002986141469594003
TX0744,4826310,8.607053088330584e-15
TX0744,4840740,0.047100825206261146
TX0744,4835520,3.192948310754366e-15
TX0744,4835190,4.223678252141344e-15
TX0744,4807590,0.007409195540527508
TX0744,4833120,0.2286385309566069
TX0744,4809360,3.590376856493447e-16
TX0744,4838730,0.05972612693320256
TX0744,4822470,0.011501616476705612
TX0744,4832940,0.10566652776721121
TX0744,4840680,0.012596461080275212
TX0744,4820160,0.004233633691776004
TX0744,4826370,0.008252838555995208
TX0744,4840920,0.08453648310914719
TX0744,4818150,0.013351743050543714
TX0744,4830060,0.025266737350473325
TX0744,4810710,0.04528932568943365
TX0744,4814730,0.034525563111388234
TX0744,4828650,7.810856724474634e-15
CO0012,0802490,0.5432869571731026
CO0012,0803810,0.1188483947901365
CO0012,0804320,3.984244046331053e-14
CO0012,0804800,1.7891219002145208e-14
CO0012,0805370,0.3295104404285177
CO0012,0805400,0.0083542076081845
CO0012,0806900,9.62706766313747e-16
MN0108,2733210,1.5100398222662994e-09
MN0108,2740680,0.10738907343144202
MN0108,2733600,0.4595687209027955
MN0108,2707320,0.19101874913056205
MN0108,2718960,3.8221505317876415e-15
MN0108,2723490,1.0130758436185865e-14
MN0108,2709540,0.03586920962425521
MN0108,2723010,0.0006838082266496001
MN0108,2718570,0.20547043717424185
LA0024,2200030,3.115880620942593e-14
LA0024,2200630,2.9898604910255094e-16
LA0024,2200060,2.8310377754670985e-14
LA0024,2200180,6.627542121174533e-16
LA0024,2200390,1.980396273842475e-14
LA0024,2200810,0.9999999999999197
CO0034,0802580,9.959531653811867e-14
CO0034,0802910,1.5103713472996255e-09
CO0034,0803360,0.999999998489304
CO0034,0803780,2.1815214911026864e-14
CO0034,0804800,1.5116676950023757e-13
CO0034,0805310,1.1614811531977776e-14
CO0034,0805550,9.295041510430045e-15
CO0034,0806540,2.0806759164030282e-14
CO0034,0807230,1.0319985760763216e-14
MT0026,3004860,0.013635236089414304
MT0026,3007930,4.457791629552735e-15
MT0026,3005610,0.4863647639105744
MT0026,3008010,2.7524274330788875e-15
MT0026,3026400,1.7053641964738476e-15
MT0026,3009670,0.26037444107845226
MT0026,3013280,0.06770746034629832
MT0026,3001950,0.15828286248582402
MT0026,3000006,0.013635236089414304
MT0026,3002730,2.518905318086507e-15
MT0026,3021000,1.1157091861321313e-15
MT0026,4605610,1.4601357310904476e-15
MT0026,4609300,1.35306962160982e-15
MT0026,5602370,7.034198982820053e-15
TX0170,4815540,2.8102891661392038e-14
TX0170,4830570,1.3956866406270604e-14
TX0170,4820790,2.2211901613336016e-27
TX0170,4829700,0.3292951037313871
TX0170,4815690,2.179759940718948e-14
TX0170,4836510,0.6707048962685479
TX0170,4818000,1.1722827395407793e-15
TX0563,4815540,2.8102891661392038e-14
TX0563,4830570,1.3956866406270604e-14
TX0563,4820790,2.2211901613336016e-27
TX0563,4829700,0.3292951037313871
TX0563,4815690,2.179759940718948e-14
TX0563,4836510,0.6707048962685479
TX0563,4818000,1.1722827395407793e-15
CO0085,0803330,0.07543098641211142
CO0085,0803420,1.7874367173282554e-15
CO0085,0804350,2.996531314218097e-15
CO0085,0804470,2.1937324277334514e-15
CO0085,0805790,0.48328051590141524
CO0085,0805850,0.40946168112972914
CO0085,0805880,0.031826816556721704
CO0085,0806870,4.708710422428126e-15
CO0085,4900900,1.0792903023571352e-14
WI0148,1733510,7.037857311554104e-15
WI0148,1743890,1.9001114763245345e-14
WI0148,1703870,1.7702994152853167e-14
WI0148,5507650,1.6954488023790517e-14
WI0148,5513290,0.2980773520936929
WI0148,5515150,0.008012285656212505
WI0148,5516770,0.10234259474406628
WI0148,1742900,4.920464631516396e-15
WI0148,1700222,7.037857311554104e-15
WI0148,1700010,1.408065013172895e-14
WI0148,1703840,1.7702994152853167e-14
WI0148,5500052,0.023480921260891217
WI0148,5501650,0.07154995003322394
WI0148,5501710,0.07174393962401725
WI0148,5503750,1.5557183551339066e-15
WI0148,5505130,1.0575287523766062e-14
WI0148,5507620,6.379209579137507e-15
WI0148,5517220,2.1969809484279946e-15
WI0148,5511400,0.07615792144341456
WI0148,5512390,0.036511260528300025
WI0148,5513350,0.038452265732977026
WI0148,5513860,0.010778536310697907
WI0148,5515090,0.008861943942107205
WI0148,5515180,0.0040322181785237025
WI0148,5516560,0.06686327543981495
WI0148,5501890,1.7691082315121835e-14
WI0148,5599997,0.0010561034305481007
WI0148,5507320,0.1820794315804211
WI0148,5512360,9.485457181693364e-13
CO0039,0803540,0.841779582346273
CO0039,0804260,0.1169571191852503
CO0039,0805070,0.0412632984684556
CO0039,0805190,6.895716202428808e-15
CO0039,0805910,1.6522202846565065e-15
CO0039,0806810,1.246654727177918e-14
CA0249,0618930,0.00047932734639290014
CA0249,0638790,5.242082365726069e-09
CA0249,0604200,0.0003045346786918001
CA0249,0606060,5.3447395608974906e-05
CA0249,0618870,0.00012134527209210004
CA0249,0632160,6.723035421551745e-15
CA0249,0636000,5.242075642688406e-09
CA0249,0601770,3.84633186598051e-10
CA0249,0634410,0.9990413344384164
AK0002,0200180,0.9999999946264092
AK0002,0200390,3.273406509685986e-15
AK0002,0200510,4.530293423719848e-09
AK0002,0200800,8.432941113288318e-10
FL0091,1200480,8.817710156863132e-12
FL0091,1201740,0.9999999999911526
FL0091,1200540,2.953501582693227e-14
MS8003,2800189,5.252272509254875e-09
MS8003,2800196,3.703349866703229e-14
MS8003,2800990,0.9999999847555732
MS8003,2802700,9.992117274005936e-09
MO0052,2908790,2.7314967244285002e-14
MO0052,2913440,0.1345620237447684
MO0052,2917910,0.11227069618879437
MO0052,2928770,0.09232890609400206
MO0052,2922470,0.0011842602025207009
MO0052,2925590,0.0071256810367642046
MO0052,2912690,0.19768019237466994
MO0052,2930390,0.02902283319539512
MO0052,2900002,5.074959292243677e-16
MO0052,2912870,2.1986876852644043e-14
MO0052,2908760,9.837036420530754e-15
MO0052,2930360,0.42534421497135505
MO0052,2920640,0.00048119219167050035
SC8004,4500690,4.124009077674822e-09
SC8004,4503030,4.563794798548259e-15
SC8004,4502070,2.6702332687833598e-15
SC8004,4502610,6.834740563404433e-11
SC8004,4502340,0.7009445673081226
SC8004,4502370,0.0695950578002816
SC8004,4502400,0.2294603675564219
SC8004,4502640,7.395785165385254e-15
SC8004,4503000,3.1428027561005133e-09
TN0034,4747033,1.1109150157372178e-15
TN0034,4747034,6.7688597980217105e-15
TN0034,4700030,1.1109150157372178e-15
TN0034,4700210,6.7688597980217105e-15
TN0034,4701170,4.188445179293317e-09
TN0034,4701650,8.858452339840244e-15
TN0034,4701770,0.9999999958114666
TN0034,4702310,3.9157430337322776e-14
TN0034,4704080,2.438667759446176e-14
UT0005,1600660,5.521868037563803e-15
UT0005,1602490,1.8588459511663626e-15
UT0005,3200120,3.839453757558745e-11
UT0005,4900090,0.9999999999615726
UT0005,4900210,5.909756989122023e-28
UT0005,4901050,2.5446021052810393e-14
WV0061,3904600,2.0476233218723255e-14
WV0061,3904865,4.1938452539839344e-14
WV0061,4225440,1.176592917797142e-14
WV0061,4214880,5.91453082937588e-15
WV0061,5400750,0.9997107042414622
WV0061,5401050,0.0002892946047453
WV0061,5401560,1.1537124251828314e-09
WV0074,3904851,1.454440239944795e-14
WV0074,3904853,3.459847899068264e-14
WV0074,5400540,0.9999999999998374
WV0074,5400600,2.296328259393479e-14
WV0074,5400780,3.6727522365700924e-14
WV0074,5401200,1.2116490161264852e-14
WV0074,5401320,1.2112519545037955e-14
WV0074,5401590,1.62290895152848e-14
WV0074,5401620,1.3279738968154303e-14
MD0004,2400060,6.258628750549405e-15
MD0004,2400120,0.999999999999003
MD0004,2400390,9.775090197441802e-13
MD0004,4222170,3.5572518394511567e-16
MD0004,4222380,1.29411437673361e-14
OH0107,2100150,1.0396887160901697e-14
OH0107,2100620,3.557034570392149e-15
OH0107,2102400,1.425415017564507e-14
OH0107,2105130,7.646052381777987e-15
OH0107,3904529,0.06654902387576633
OH0107,3904794,0.2993852046641691
OH0107,3904792,0.10510905181591464
OH0107,3904793,0.07897825286932812
OH0107,3904796,0.3217645894892026
OH0107,3904959,2.5370895036114658e-14
OH0107,3904961,1.3162594501313257e-14
OH0107,3904776,0.05764157174348302
OH0107,3906568,2.2574170842243535e-14
OH0107,3904414,0.009467675250032604
OH0107,3904795,0.06110463029200662
OH0129,2103390,3.870392258274641e-14
OH0129,2103870,6.6069555061793e-15
OH0129,3904963,8.451877776515673e-15
OH0129,3904915,4.7887435244469974e-15
OH0129,3900537,0.19750671856398874
OH0129,3904965,4.594774048856025e-15
OH0129,3904913,2.8861487287906948e-15
OH0129,3904607,1.5243788795541733e-14
OH0129,3904603,0.00035344193460580005
OH0129,3904761,0.005565306989440001
OH0129,3906190,0.7965745325118843
WV0023,4205430,2.1395938332431487e-14
WV0023,4225440,1.1175301953757557e-14
WV0023,4222200,8.197707817399932e-15
WV0023,4202100,1.129909627334388e-14
WV0023,5400930,0.9999999999999134
WV0023,5401170,2.849698452102615e-14
WV0023,5401380,5.924529818932122e-15
OH0037,3904647,0.016729700519516003
OH0037,3904520,9.207548441049356e-15
OH0037,3904554,0.05879234685959511
OH0037,3904890,0.0008496522542206002
OH0037,3904524,4.753010451534094e-15
OH0037,3904369,0.14559151420790714
OH0037,3906968,0.4532420954752264
OH0037,3905028,1.1214038442751863e-14
OH0037,3904730,0.22103459991218016
OH0037,3904883,0.10376009077132943
MO0043,2928200,0.04460754032365913
MO0043,0503150,1.288429163480706e-14
MO0043,0506870,1.6149682586233222e-14
MO0043,2928800,0.0019581940117119013
MO0043,2912630,0.19729809019036254
MO0043,2908170,7.855473523238569e-15
MO0043,2926160,0.3059762744013265
MO0043,2905760,7.110446330429231e-15
MO0043,2905070,0.0007245601824909004
MO0043,2915390,0.10107507256506917
MO0043,2914550,0.0017336752732823011
MO0043,2905280,0.19997385307876503
MO0043,2909780,0.03952057192611913
MO0043,2920310,0.01778064353250931
MO0043,2922530,0.013318620739662808
MO0043,2910290,0.07603290377499726
CA0065,0602670,9.38041472089845e-16
CA0065,0630250,0.08573584949211989
CA0065,0635110,0.045650645966325946
CA0065,0638790,0.21425297212941122
CA0065,0616620,9.38041472089845e-16
CA0065,0628320,5.921750518646709e-12
CA0065,0640260,2.328544983018329e-15
CA0065,0632160,0.008774576200890508
CA0065,0633660,0.003107952113405503
CA0065,0635090,0.02177493719064162
CA0065,0636000,0.015975309500769617
CA0065,0642750,4.143163566407422e-16
CA0065,0600006,0.015591886810873916
CA0065,0605520,0.04768142869898865
CA0065,0611220,0.023875708775684325
CA0065,0619380,0.028520956988814527
CA0065,0620430,0.08573584948619709
CA0065,0620520,0.02009961741719532
CA0065,0620910,0.006482786306179606
CA0065,0624870,0.025767682209649524
CA0065,0627300,0.04225077588264314
CA0065,0627720,0.07659851732081809
CA0065,0636670,0.23212254750307362
CA0065,0634410,3.915671562466706e-13
CA0232,0602670,9.38041472089845e-16
CA0232,0630250,0.08573584949211989
CA0232,0635110,0.045650645966325946
CA0232,0638790,0.21425297212941122
CA0232,0616620,9.38041472089845e-16
CA0232,0628320,5.921750518646709e-12
CA0232,0640260,2.328544983018329e-15
CA0232,0632160,0.008774576200890508
CA0232,0633660,0.003107952113405503
CA0232,0635090,0.02177493719064162
CA0232,0636000,0.015975309500769617
CA0232,0642750,4.143163566407422e-16
CA0232,0600006,0.015591886810873916
CA0232,0605520,0.04768142869898865
CA0232,0611220,0.023875708775684325
CA0232,0619380,0.028520956988814527
CA0232,0620430,0.08573584948619709
CA0232,0620520,0.02009961741719532
CA0232,0620910,0.006482786306179606
CA0232,0624870,0.025767682209649524
CA0232,0627300,0.04225077588264314
CA0232,0627720,0.07659851732081809
CA0232,0636670,0.23212254750307362
CA0232,0634410,3.915671562466706e-13
TX0418,4845840,0.0180718249968459
TX0418,4817160,2.4543009421302127e-15
TX0418,4822350,0.1469692369882191
TX0418,4835560,6.6111533694921806e-15
TX0418,4812810,0.7749639493872708
TX0418,4814250,5.891471012796991e-15
TX0418,4823010,2.8676475452387774e-14
TX0418,4808130,0.0242042177102597
TX0418,4835570,0.0357907709173609
TX0091,4820460,3.274973392397962e-16
TX0091,4822170,5.065948917212188e-15
TX0091,4829160,1.4255625307901299e-16
TX0091,4808730,8.572559047585276e-15
TX0091,4813650,1.3045186250737646e-15
TX0091,4812870,0.05071841679881343
TX0091,4827270,0.012494134628429007
TX0091,4816080,0.009305264576672806
TX0091,4826700,0.1342924763989335
TX0091,4845150,0.10497306748911056
TX0091,4813440,5.957408004794559e-15
TX0091,4828110,7.956388118816829e-15
TX0091,4825620,0.06263740292020294
TX0091,4838360,0.013468324963082307
TX0091,4843230,5.797815175087164e-15
TX0091,4832610,7.05027770583481e-15
TX0091,4831650,0.08156067802769085
TX0091,4833870,0.02147913631396851
TX0091,4822970,0.3898983510111929
TX0091,4838460,9.367675654875327e-16
TX0091,4809690,6.8526905604790015e-15
TX0091,4842240,0.09883628443458466
TX0091,4820400,0.02033646243726861
OH0221,1807680,1.5901330708181018e-14
OH0221,1802850,1.332628684282501e-14
OH0221,3904938,6.485038211860805e-15
OH0221,3904933,1.5904129043240008e-15
OH0221,3904580,0.056202809213121326
OH0221,3904388,0.05575733388812993
OH0221,3904903,0.0012313317081913007
OH0221,3905035,0.3119375221912221
OH0221,3910022,0.3538374188011357
OH0221,3910023,0.1724345375409695
OH0221,3904857,0.04859904665719292
CO0022,0802070,1.1910091201504644e-14
CO0022,0802130,9.36487953462278e-15
CO0022,0804140,0.4562382774024002
CO0022,0806360,0.5437617225975411
CO0022,0807080,1.2082758187201591e-14
CO0022,0807260,2.9678322861026997e-15
CO0022,3500480,1.7051568554381206e-15
CO0022,3502160,2.076632266197672e-14
TX0060,4814400,0.013034719663345606
TX0060,4843760,0.0024182179538205007
TX0060,4831290,0.010478405089889405
TX0060,4815240,0.05150625508110782
TX0060,4815600,0.012861354660207505
TX0060,4820500,0.4486088731819016
TX0060,4824900,0.09653019270862824
TX0060,4826640,0.004249762869590701
TX0060,4818780,0.14013340657017426
TX0060,4815570,1.6515317750870202e-16
TX0060,4825660,0.15295236560117886
TX0060,4809860,7.394576970371544e-15
TX0060,4829820,7.630224333170593e-16
TX0060,4833420,0.06722644662014712
CA0192,0606001,0.05009038984869501
CA0192,0621270,1.259066655952347e-14
CA0192,0624660,1.6495922747166686e-14
CA0192,0699012,4.1076593873027496e-17
CA0192,0621240,7.278204039279282e-15
CA0192,0630840,5.312459193091925e-15
CA0192,0636960,1.6495922747166686e-14
CA0192,0631920,6.4817787046957415e-15
CA0192,0633210,4.1076593873027496e-17
CA0192,0604080,0.050090389848688605
CA0192,0623940,0.8998192203025479
CA0192,0600116,3.802282852329045e-15
MO0089,2905190,6.239754900296032e-15
MO0089,2927330,1.698807486350121e-14
MO0089,2927450,3.893304378538403e-15
MO0089,2926190,5.088822657094862e-16
MO0089,2912900,0.23333756525528415
MO0089,2905580,2.785257292839119e-14
MO0089,2927520,0.021597956118305204
MO0089,2921940,0.23595060601636525
MO0089,2911990,0.4168848187449895
MO0089,2914370,0.06468750038624801
MO0089,2913710,0.027541553478752406
MN0045,2705790,0.0007583141695297003
MN0045,2714220,8.597601820097747e-15
MN0045,2707290,0.033994305322675014
MN0045,2715750,0.19941472030236448
MN0045,2717780,0.10096844614559364
MN0045,2733000,0.13905842875861205
MN0045,2723430,0.21760143843177768
MN0045,2723880,9.897846330831517e-15
MN0045,2718070,0.012160379576966805
MN0045,2708190,2.8800818663677e-14
MN0045,2730060,0.13336276479394327
MN0045,2704050,0.16268120249849
OH0050,3904908,0.21886440433907076
OH0050,3904910,0.3945346175417359
OH0050,3910010,0.018265579287791805
OH0050,3904954,2.579238512114109e-14
OH0050,3904694,6.3716543545824e-15
OH0050,3904697,4.848928310223902e-15
OH0050,3904480,0.0010433063149318002
OH0050,3904949,0.013649246029225404
OH0050,3904953,1.0943434103029023e-14
OH0050,3904827,1.7459278250089556e-14
OH0050,3904695,9.62467213214694e-16
OH0050,3904684,8.170389884975416e-15
OH0050,3904909,0.27264034199993936
OH0050,3904376,0.08100250448723041
VA0063,5100180,7.590684197002254e-14
VA0063,5100840,3.7881630382701853e-14
VA0063,5101080,8.32076538691138e-14
VA0063,5103030,0.999999999999803
CO0013,0802490,0.31805631462024603
CO0013,0802580,0.0011036078634013003
CO0013,0804020,0.04519876246884041
CO0013,0804800,0.12041418282046112
CO0013,0805370,0.09451993978345703
CO0013,0806900,0.4207071924435941
TN0003,0102010,2.7265136391226045e-14
TN0003,4701410,3.1348052770482103e-14
TN0003,4702340,0.9999999999998808
TN0003,4702430,1.6379768509139546e-14
TN0003,4702760,4.8215013299540975e-15
TN0003,4704440,3.9446582297954425e-14
SC0030,3703870,4.471604012833084e-09
SC0030,3703930,3.7473572211166323e-16
SC0030,3704200,1.323356069288878e-14
SC0030,4501560,5.224887023189983e-14
SC0030,4501920,1.1116240230466008e-14
SC0030,4501950,1.1395189913042717e-14
SC0030,4502130,9.950856813337975e-16
SC0030,4502970,0.9999999955283065
NC0113,3700630,0.9999999999997805
NC0113,3703310,9.742569666975234e-14
NC0113,3703450,1.2207824559669772e-13
KS0088,2004830,9.988573028492663e-16
KS0088,2010980,0.15566914260189782
KS0088,2010170,0.25615325651459925
KS0088,2007970,0.11921195011461652
KS0088,2003240,1.6184112592594472e-16
KS0088,2000003,0.13356856462611352
KS0088,2004560,0.0019728803346763003
KS0088,2011100,0.020225700174143702
KS0088,2012780,1.3034019070619271e-05
KS0088,2009180,0.027588416013206905
KS0088,2000004,0.28559705560167414
MI0175,2610650,0.0966538956561697
MI0175,2623790,0.021994772247717023
MI0175,2635940,0.0934434690396181
MI0175,2601920,0.00024244683164930026
MI0175,2632610,0.09654346145524331
MI0175,2608940,0.013856511751138615
MI0175,2612540,0.04876547763429075
MI0175,2624960,0.06491753997548896
