GEOID,lat,lon
0626340,34.2507035,-117.6064529
0611760,35.8736662,-119.2815507
0630630,35.971506,-119.330914
0611550,35.8579157,-118.9454417
0609510,35.8308068,-119.2104361
0643170,36.0911421,-119.1924537
0639060,35.9597182,-119.030795
0629160,36.2562393,-119.1980529
0637770,36.1727771,-118.4920872
0633270,36.0549642,-119.1163598
0617640,35.8498714,-118.4015376
0633390,33.7443414,-117.1581437
0627780,33.8160205,-117.1115181
0624540,33.6659701,-117.1730163
0630180,33.7737016,-117.2937067
0605640,37.048384,-122.1361855
0616560,37.0462134,-121.9817012
0621990,36.9545991,-121.9755307
0626070,37.0599307,-121.9189104
0629340,37.0919335,-122.2265665
0635590,36.953717,-122.0705997
0637290,37.0013895,-121.9520594
0619860,39.8471433,-122.1409252
0621090,40.1943009,-121.8564922
0624720,34.2765906,-119.0833501
0626460,34.509137,-119.047914
0628170,34.0917974,-119.041417
0629220,34.2106961,-119.2329126
0630990,34.2135604,-119.0060109
0632760,34.2232476,-119.1411376
0635490,34.4127008,-119.0010042
0637140,34.2940398,-118.9795722
0607260,39.4308753,-121.1005893
0631180,39.0203878,-121.5310259
0642330,39.1060986,-121.3681796
0633690,37.3969795,-118.6271209
0618780,40.286643,-120.4704931
0619050,40.352452,-120.5815706
0603090,38.8555008,-123.5714239
0623550,39.0059537,-123.6424272
0602760,40.3349021,-121.7009388
0609780,39.9267538,-122.2432946
0613170,40.2732554,-122.5912374
0613860,39.8855608,-122.6267068
0615090,40.0580692,-122.2192963
0601427,39.1974727,-121.2134059
0601420,40.5870861,-124.1431065
0606570,36.0815999,-119.0749546
0629670,36.1123637,-119.3851313
0627900,36.2326465,-119.4118752
0635940,35.978395,-119.187729
0631050,36.0403659,-119.1747074
0606420,36.1709476,-119.4345322
0636330,35.6353047,-119.5472839
0637470,35.6176875,-118.1932133
0637890,35.4719539,-118.9992506
0638700,35.1611201,-119.4053499
0641130,35.2014549,-118.9053287
0641400,35.5902801,-119.3804652
0614520,40.7899851,-124.0484915
0614910,40.7128114,-124.0475651
0615990,41.0149072,-123.8446443
0618120,40.5508466,-124.0815152
0618660,40.8287492,-124.0300646
0619980,40.6872478,-123.9241334
0622320,40.6659519,-124.2400512
0635910,37.2516381,-122.0550649
0606510,40.8894393,-123.4325603
0609240,41.2034758,-122.7097356
0611430,40.5911229,-122.8702226
0619170,40.8303591,-123.0234888
0621480,40.7461333,-122.8022178
0639750,40.9469937,-122.7266042
0632710,35.3813948,-119.271954
0633480,35.3961666,-119.1599328
0610230,40.5460849,-123.9658274
0610380,40.7430281,-124.125065
0613740,40.9628092,-124.0310789
0630090,40.8029027,-124.1997758
0632730,40.4412005,-124.1004154
0636100,40.4210712,-123.9521094
0637350,40.6865049,-124.1567492
0639720,41.0454689,-124.0208165
0607350,37.8301244,-122.1707883
0620040,37.9651673,-121.6123003
0620310,37.8970087,-122.1142919
0625740,37.8319712,-122.1059224
0628080,38.0296175,-121.6539404
0628860,37.8900489,-122.1948009
0641250,37.8891543,-122.0544307
0640710,33.4043813,-117.1407303
0605910,37.9014837,-121.7432733
0606750,37.8516642,-121.6611394
0601680,38.9366318,-121.0507823
0611490,38.7431179,-121.3369121
0633600,38.7835185,-121.3356586
0613080,38.7378177,-121.1875273
0627120,38.8755847,-121.1447472
0613980,39.0828051,-120.5640417
0612600,38.7392057,-121.4806566
0605490,41.9237545,-122.3120169
0606690,41.451037,-122.4065079
0610980,41.6986453,-122.5806656
0611670,41.2132164,-122.3927798
0614970,41.5195091,-122.581256
0616110,41.6351005,-122.5466582
0616530,41.8189044,-123.5524843
0617620,41.9466483,-122.6348078
0619230,41.3898765,-123.2310742
0619920,41.8323271,-122.9879634
0621960,41.6982775,-122.3058184
0624210,41.3353643,-121.8601272
0625380,41.7585208,-122.4996388
0626040,41.3045126,-122.3518281
0603060,38.3422679,-121.1741948
0633240,38.6551041,-121.4473052
0641790,38.2885168,-122.6363799
0642270,38.5870855,-122.9989154
0615870,36.7048788,-121.7105324
0616080,36.1843316,-121.3437829
0619680,36.242017,-121.1226691
0620490,36.7872955,-121.5890096
0625110,36.3756312,-121.3950395
0631020,35.7945457,-120.5455535
0603720,34.6298305,-120.1232814
0605280,34.9129854,-120.1688954
0605580,34.9439641,-120.4478492
0606330,34.5843294,-120.2186944
0609270,34.4474432,-119.6555602
0609330,34.6733168,-119.7436158
0615510,34.4534159,-119.8860449
0616260,34.9402685,-120.62007
0617490,34.4198302,-119.7664344
0622920,34.7898396,-119.8873256
0625500,34.4168482,-119.6403087
0628710,34.8217848,-120.4589738
0637110,34.5727281,-120.0632007
0641220,34.4796189,-120.2258295
0619620,37.5472938,-120.9071376
0620010,37.7690552,-120.644814
0625130,37.6302917,-121.0043936
0629790,37.6200223,-121.0619773
0633210,37.6347454,-120.5613209
0633900,37.6996182,-121.1230511
0636660,37.618638,-121.1347543
0637950,37.7185727,-121.0323086
0638670,37.6979544,-120.954233
0602360,37.028698,-120.3875169
0604080,37.4329368,-119.6055321
0608520,37.1054698,-120.1974536
0607840,35.4785848,-120.8947455
0602610,33.8265579,-117.9167756
0606360,33.8700902,-118.0018223
0608070,33.8411497,-118.0135956
0610440,33.8222816,-118.0431371
0614220,33.6957344,-117.9600845
0614730,33.8826868,-117.9307245
0618030,33.6738643,-118.0255613
0620190,33.9269584,-117.9433578
0623430,33.8226572,-117.9753173
0628140,33.7183855,-118.0178033
0636030,33.8143989,-118.0066518
0642150,33.7555674,-118.0077083
0636990,32.990814,-117.23532
0637380,32.567339,-117.0991656
0637680,33.1087882,-116.6483207
0613290,35.3370589,-118.9339506
0614700,35.3815964,-119.0867064
0615000,35.0410905,-118.9719663
0616050,35.2713729,-118.9967067
0619590,35.6228752,-118.4788252
0620730,35.1900417,-119.1916871
0620850,35.2824702,-118.9126582
0621450,35.5039669,-119.2155439
0622950,35.6618355,-119.9298835
0623760,35.4986605,-119.3905558
0624330,35.419245,-119.7517335
0608250,37.4710052,-120.962712
0612690,37.6464961,-120.8698139
0615810,37.5729743,-120.7877856
0616650,37.6578793,-121.1318239
0641040,34.5230767,-117.3119942
0601710,34.630638,-117.5205628
0628950,34.6599126,-117.2900047
0616300,34.0729245,-117.560444
0626220,34.0147308,-117.5858758
0607950,34.1120553,-117.595957
0612960,34.1563864,-117.5169361
0628470,34.0619364,-117.6574673
0602160,34.1651275,-117.5944642
0616860,34.7606773,-117.3501035
0604980,41.5814425,-122.3807046
0604350,40.6983424,-122.1668477
0605220,40.5184784,-121.7572796
0607680,40.4568793,-122.3035017
0607770,41.1106421,-122.2952253
0609450,40.610287,-122.3036438
0609990,40.3850396,-122.4846997
0612810,40.5664374,-122.340476
0614490,40.726965,-122.6160793
0615690,40.5326573,-122.4824261
0617760,38.5857836,-122.4442019
0631380,38.6670182,-122.4070119
0634920,37.5463155,-122.3007853
0643140,37.423294,-122.279612
0631830,40.8479807,-120.3987936
0632520,40.3478703,-120.7098037
0636420,40.4472076,-120.2139966
0638550,40.5364001,-120.7370398
0601950,36.6747263,-121.5237812
0605190,36.3834561,-120.8636505
0605730,35.900228,-120.8046524
0608580,36.5897368,-121.4746436
0602370,36.5535138,-119.7877455
0604860,37.3198387,-119.0332582
0606540,36.4565952,-120.0269155
0608850,36.5576711,-119.5123281
0619800,36.4950017,-119.5875078
0640680,38.3036283,-120.2839208
0612360,35.3062125,-119.3901732
0603780,39.3988963,-121.408121
0636240,41.924212,-123.2608091
0641980,41.5464633,-122.1798207
0642600,41.824931,-122.4086805
0643380,41.7728486,-122.6949023
0606090,39.1732309,-121.805673
0606100,38.9560316,-121.4812796
0614340,39.119533,-121.7081452
0623800,38.8952695,-121.5083471
0624690,39.149456,-121.8826966
0627750,39.1952101,-121.6853986
0630900,38.8169221,-121.4944398
0642900,38.9607591,-121.7463737
0633930,36.679682,-121.6471903
0634050,35.9535675,-121.2253898
0634080,36.0464534,-120.7877231
0634770,36.1729751,-120.9026824
0635010,35.7764457,-120.843703
0635790,36.7510397,-121.5917679
0637710,36.5872447,-121.6322924
0641610,36.5462742,-121.7009512
0617160,37.6052705,-120.7334825
0601980,35.8303782,-119.3890556
0608640,36.7036621,-121.3980349
0617340,36.8326308,-121.3939848
0618810,36.5121094,-121.1260655
0627480,36.9251728,-121.3709258
0629770,36.538696,-120.7734702
0637650,36.7755567,-121.3458377
0639690,36.7906127,-121.1650039
0642630,36.6417492,-121.1960046
0607470,33.036028,-117.2942318
0608610,32.6237197,-116.9668653
0610710,32.7758088,-116.8281415
0610740,32.9529576,-117.2532408
0612750,33.059668,-117.2822106
0612880,33.1326436,-117.0887619
0613500,33.3802371,-117.3901006
0618730,32.6943442,-116.7755144
0619140,33.0470228,-116.4590731
0620250,32.7487582,-116.9958334
0620790,32.9071874,-116.8817529
0621330,32.7350834,-117.0367338
0626670,32.6697871,-117.0977315
0631740,33.0424926,-117.1901073
0635040,33.0916323,-116.9838614
0635220,32.574439,-116.9790546
0635880,32.8573745,-116.9981939
0900030,41.7329821,-72.3746584
0900090,41.8971227,-72.1714268
0900150,41.9357077,-72.9729214
0900570,41.7872432,-71.9574014
0900630,41.9629594,-73.3071433
0900660,41.6939604,-72.0091181
0900720,41.7908895,-72.1295395
0901380,41.8955903,-72.0933042
0904020,41.8607627,-73.4492152
0900240,41.422964,-72.9941871
0903210,41.2849513,-73.0246368
0900390,41.5450583,-72.175228
0900780,41.4117284,-72.4871458
0901080,41.3678191,-72.4774422
0900870,42.0057973,-73.0641841
0900930,41.8480597,-73.3305614
0902040,41.729782,-73.45414
0902760,41.8410525,-72.998664
0902940,41.9697726,-73.1784393
0903000,42.0205944,-73.2962455
0900900,41.693707,-72.3056722
0902010,41.6585843,-72.3934198
0902340,41.7892725,-72.2284642
0901410,41.2649447,-73.3004792
0903510,41.3054148,-73.3925837
0901500,41.3498623,-72.4133829
0901590,41.6212115,-72.1426091
0902190,41.6027656,-72.0122612
0903420,41.5186523,-72.0065973
0901890,41.7830301,-72.0645718
0903360,41.8680405,-71.9722603
0901950,42.0012054,-72.9540266
0902370,41.636439,-72.4540018
0903930,41.986226,-73.4252735
0903900,41.4893505,-72.2583804
0903960,41.6976356,-72.0872886
0904080,41.5794184,-73.4976901
0904260,41.6355702,-72.0775268
0904350,41.7012,-71.8159882
0904650,41.9998845,-72.1622435
0904710,41.5791925,-71.8312276
0905100,41.8972671,-72.2518477
0905310,41.3635385,-73.0038877
0905370,41.9662084,-72.0227864
1300002,32.4004755,-84.8022711
1710380,42.0295696,-87.7241633
1710950,41.5103245,-87.5951144
1711010,41.5508767,-87.7340158
1712120,42.032915,-87.8912651
1712420,41.624129,-87.5794488
1712450,41.6362247,-87.6241852
1713140,42.0482288,-87.8348014
1713260,42.0179844,-87.7239953
1713440,41.8587397,-87.8540172
1713770,42.0234889,-87.9773126
1714460,42.047117,-87.6971114
1714550,41.7212749,-87.7013342
1714820,42.0150825,-87.7606951
1715420,41.5414833,-87.6808973
1715450,41.8672338,-87.8141713
1715480,41.6241505,-87.7525883
1715780,41.9303869,-87.8638155
1716860,42.1359002,-87.7664846
1738520,41.5761264,-88.0609422
1739510,41.5061776,-88.186795
1739660,41.4917635,-88.0191355
1701385,40.4024354,-91.1038284
1703750,37.4521638,-89.1722751
1707740,37.4492833,-88.9875832
1711520,37.3623621,-88.9774475
1720640,37.387615,-89.3026076
1722860,37.5275228,-89.1118879
1741520,41.6250041,-87.543724
1741700,42.1043028,-87.8696988
1741790,41.8524612,-87.8843181
1725740,40.8140614,-89.4200454
1734110,40.7986253,-89.5289565
1734350,41.7668334,-89.7135581
1708970,41.7359065,-88.0102235
1710470,41.9333926,-88.1290431
1712540,41.7971984,-88.014546
1716800,41.8849781,-88.0615883
1717040,41.7528509,-88.0574661
1717160,41.7509278,-87.93357
1720220,41.9724607,-88.0160493
1720880,41.9772917,-88.1211697
1726490,40.6686398,-89.683207
1729040,40.6982097,-89.6946768
1729100,40.6381926,-89.6769507
1731860,40.6748112,-89.6532031
1731950,40.7140185,-89.6650197
1723100,42.0054299,-87.7329594
1723850,41.8089808,-87.8230236
1724330,41.9319103,-87.8972447
1724420,42.1078983,-87.831036
1724720,41.5876288,-87.7053438
1725020,41.5038652,-87.7065
1725110,41.8838524,-87.8446338
1725920,41.6282729,-87.7172785
1726820,42.050162,-87.7899308
1726850,42.0383358,-87.7796698
1727210,42.0631535,-87.94239
1728500,42.0163301,-87.7941945
1728650,41.9623525,-87.8235814
1728890,41.7145133,-87.8254364
1728980,42.1364525,-87.813545
1729190,41.7163994,-87.7406952
1729250,41.8871644,-87.7899404
1730220,41.6076791,-87.8676051
1730420,42.104639,-88.0558411
1704200,40.2630582,-87.8733238
1716650,40.3192929,-88.0112592
1723700,40.3552744,-88.1577034
1733210,40.3035384,-88.2034932
1737380,40.10676,-88.0802358
1738790,40.2494804,-88.1881692
1717490,42.4366045,-88.144908
1717520,42.3508896,-88.0576708
1717800,42.3958484,-87.9091019
1718570,42.2462354,-87.955775
1721030,42.1874585,-88.0059901
1721720,42.2846175,-87.8548787
1721750,42.2362509,-87.8548153
1721870,42.4117535,-88.0813709
1740530,41.4044055,-88.8644641
1740620,41.3914228,-88.9982846
1705580,38.5037738,-89.945743
1705610,38.5049072,-90.0072335
1709170,38.5881952,-89.9466992
1714220,38.5500867,-90.0636955
1715820,38.4142826,-89.8969075
1717310,38.5982895,-90.0142023
1718960,38.5378481,-89.9910121
1734620,42.2574258,-87.9018558
1742900,42.4796734,-87.8228489
1743110,42.3644117,-87.9625194
1730570,41.6632299,-87.7758493
1730600,41.6678628,-87.8510803
1730810,41.4854343,-87.6835402
1730840,42.0136454,-87.8428257
1743860,42.4521347,-87.830963
1700222,42.4544335,-88.2857359
1742300,38.5496802,-89.9511689
1728110,38.2969439,-88.3184025
1727930,41.3919888,-88.5275412
1726610,41.3203759,-88.3990096
1716230,41.1893157,-88.3349387
1735400,41.4107828,-88.4127917
1725190,41.2308752,-88.4815679
1735820,41.2527208,-88.6317718
1708340,37.7478765,-89.2090139
1712150,37.8132024,-89.2200765
1716590,37.6525196,-89.1424349
1739930,37.6525505,-89.2359627
1700065,40.8987801,-88.4235914
1703420,41.1437621,-88.6732577
1710860,40.9935122,-88.7233485
1729520,41.0025052,-88.5322254
1732160,40.8816069,-88.6202834
1734650,40.882064,-88.7434483
1703480,41.6789736,-87.744775
1703930,41.5916137,-87.7500685
1704050,41.7800813,-87.8152658
1704140,42.0923863,-87.9816727
1704560,41.6804834,-87.6912439
1704800,42.0895105,-87.7583568
1721180,42.4285524,-88.9969014
1736240,42.4713828,-89.1868189
1732550,42.4641859,-88.971936
1700010,42.461156,-87.8892836
1700119,42.1846237,-87.8109043
1703840,42.4686276,-88.0772893
1703900,42.1687326,-87.9395045
1704950,42.1922265,-87.8698114
1706270,42.3534107,-88.1595075
1708730,42.2212249,-88.2294279
1711980,42.1682342,-87.8683085
1712210,42.2424797,-88.0028373
1724120,41.4276678,-89.3436616
1737050,41.339125,-89.2332272
1730900,41.650962,-87.6310197
1731200,41.9740894,-87.823024
1732040,41.7479486,-87.8985562
1732370,41.6306891,-87.6921542
1732850,42.1067859,-87.9440315
1733390,41.9149441,-87.8473513
1733690,41.7197957,-87.7795076
1733810,41.8950891,-87.8191287
1733840,41.9283932,-87.8371326
1733870,42.0813534,-87.9093118
1733990,41.8315594,-87.8214679
1734740,42.0291148,-88.0895105
1734770,41.9861531,-87.8670783
1735340,41.515984,-87.5450579
1799002,38.2791252,-88.750901
1799003,38.3372107,-88.9735864
1714410,42.0265856,-88.9745592
1703210,38.0007445,-88.768972
1705950,37.9947671,-88.9233405
1726190,38.47465,-90.0863805
1729760,38.621882,-89.901958
1709150,40.7188722,-89.4609031
1711290,40.6423587,-89.5923199
1713240,40.6792169,-89.5418678
1728920,40.6083584,-89.6241835
1731080,40.5694777,-89.6007889
1733120,40.533577,-89.6884539
1721130,41.9972385,-89.1116437
1716560,40.7663495,-89.4777
1700077,42.2674442,-88.5983673
1711350,42.2420354,-88.3367973
1718360,42.3831035,-88.3337963
1732520,42.2662205,-88.2523914
1799007,38.287269,-89.0901601
1703270,38.5522373,-89.6038536
1705160,38.5207626,-89.4600862
1711730,38.5063131,-89.6171242
1716530,38.517495,-89.5406428
1735220,41.8578383,-87.9636931
1740350,41.8791859,-87.9862152
1740500,41.8389789,-88.05911
1741550,41.8741181,-88.2112314
1742720,41.8706442,-88.1599391
1703150,41.9301637,-88.0014633
1705880,41.911585,-88.1724174
1705910,41.9561449,-87.9470379
1706450,41.9562804,-88.0756877
1707980,41.8338182,-87.9517648
1708790,41.7293931,-87.9736962
1705190,40.6435258,-89.6496004
1719420,40.5866131,-89.669253
1722920,40.6736744,-89.7228392
1709210,41.5892583,-88.0480213
1709510,41.5744223,-88.0900198
1709540,41.4244536,-88.2088943
1714160,41.4120769,-88.1005053
1714760,41.564013,-88.0483459
1715700,41.4883187,-87.8566462
1719500,41.5922183,-87.9641546
1720580,41.5274214,-88.0779843
1722050,41.4614015,-88.1058789
1723730,41.6209282,-88.0146802
1724270,41.4328385,-87.9765281
1726310,41.4790218,-88.3063591
1726370,41.5328892,-87.8860675
1728140,41.5140281,-87.9596137
1733450,41.5775196,-88.1247633
1734470,41.5035047,-88.1248009
1737680,41.4761741,-87.6272254
1738220,41.5316665,-87.8202434
1731140,41.0535919,-87.5829205
1737320,41.1819853,-87.7921038
1714710,38.3618468,-88.3244945
1716320,38.4274057,-88.4077369
1721450,41.7564231,-87.9720516
1723460,41.8658195,-88.0215649
1724000,41.7784998,-87.9645608
1724780,41.9276323,-88.059765
1725500,41.9772898,-88.0497565
1730510,41.7051672,-87.9606967
1732970,41.917691,-88.087427
1734710,41.9802803,-88.0833976
1742960,38.5600758,-89.9815288
1704740,38.614071,-89.5982347
1701419,38.2125411,-88.8748815
1710690,41.4835655,-90.3559203
1701381,40.5717258,-90.9842565
1701388,40.63392,-91.1382433
1716920,42.0773217,-87.8258699
1716950,41.5368736,-87.6042541
1717850,42.1347295,-87.8630693
1718450,41.6104048,-87.648816
1732190,38.5906554,-89.9805953
1736210,38.5606506,-89.9054372
1736330,38.5746445,-90.0650502
1736510,38.381243,-90.0232025
1737440,38.3933817,-89.7274881
1743020,41.9765367,-87.9764773
1737800,41.8393486,-89.0401135
1734260,41.9255365,-89.1016461
1726590,41.707767,-89.7000122
1725620,41.578614,-89.0930993
1729700,41.5594694,-89.4448495
1711220,41.9459693,-88.9783063
1704340,38.2968484,-89.1906783
1705570,38.2055381,-88.7709606
1706180,38.2826894,-88.9079193
1709270,38.509998,-89.109342
1714640,38.0834593,-88.8530066
1714940,38.4281967,-88.7570471
1715090,38.4123858,-88.8576415
1717190,38.4301299,-89.0901156
1720910,38.498151,-88.8416372
1725260,38.2649117,-88.9549224
1727340,38.321465,-88.9229953
1734590,38.4194364,-88.9722295
1738190,38.3229036,-88.8588324
1722800,42.2984491,-87.9622992
1728270,41.5482507,-88.5420259
1714250,42.4574813,-88.1088545
1715630,42.4199741,-88.1811475
1715930,42.2793056,-88.0627794
1716290,42.3927268,-88.1378994
1701411,41.7696881,-89.619982
1706750,41.1809666,-87.8994224
1706930,41.1513417,-87.8563354
1741820,41.8113839,-87.901929
1742210,42.131757,-87.9344309
1742570,41.710376,-87.885956
1742600,42.0757565,-87.7241244
1742840,42.1077006,-87.7401014
1743380,41.6892273,-87.789998
1729310,38.2582051,-89.5038769
1740680,38.4949735,-89.1617989
1742510,38.5232202,-89.1791124
1734170,40.6820963,-89.5206575
1723090,42.2088116,-87.9216666
1725290,42.3329119,-88.2703628
1726100,42.4331332,-87.9821999
1727540,42.2718599,-88.0090394
1729130,42.3073685,-87.9156029
1708310,41.5093901,-90.3651176
1713170,41.5035554,-90.4292269
1718090,41.5631039,-90.3843511
1736360,41.5299254,-90.3732378
1734540,42.416779,-89.1277848
1709180,38.5542595,-89.0818758
1720250,38.5920054,-88.7593112
1733030,38.5247525,-88.9825953
1735160,38.6337054,-88.9089161
1735770,38.6309574,-88.996898
1733750,42.1927508,-88.6265987
1711700,41.3645458,-89.1739373
1701434,41.4036125,-89.1355524
1721510,41.3704437,-89.2261366
1735460,41.4874597,-87.5559986
1735640,41.9580535,-87.8687587
1736300,41.5105336,-87.7619289
